site_id,gradebook_item_id,item_name,item_source,external_id,points_possible,due_date,released,category_id,category_name
ES4302_2025_26,34099,Course Grade,Manual/Other,,,,,,
ES4303_2025_26,34098,Course Grade,Manual/Other,,,,,,
ES4304_2025_26,36335,Course Grade,Manual/Other,,,,,,
ES4305_2025_26,36334,Course Grade,Manual/Other,,,,,,
ES4411_2025_26,35948,Course Grade,Manual/Other,,,,,,
ES4412_2025_26,34101,Course Grade,Manual/Other,,,,,,
ES4413_2025_26,34102,Course Grade,Manual/Other,,,,,,
ESC1311_2025_26,35662,Course Grade,Manual/Other,,,,,,
ESC1311_2025_26,36731,Test 2,Manual/Other,,35.0,,,,
ESC1311_2025_26,36732,TEST 1 A,Manual/Other,,54.0,,,,
ESC1312_2025_26,35881,Course Grade,Manual/Other,,,,,,
ESC3301_2025_26,34993,Course Grade,Manual/Other,,,,,,
ESC3302_2025_26,35862,Course Grade,Manual/Other,,,,,,
ESC3411_2025_26,34991,Course Grade,Manual/Other,,,,,,
ESC3412_2025_26,36557,Course Grade,Manual/Other,,,,,,
ETD2014_2025_26,36111,Course Grade,Manual/Other,,,,,,
F1301_2025_26,34048,Course Grade,Manual/Other,,,,,,
f2a8f8e1-2b08-4c3e-95af-229daad3d5d4,33861,Course Grade,Manual/Other,,,,,,
FHS2300_2025_26,33909,Course Grade,Manual/Other,,,,,,
FHS2301_2025_26,35689,Course Grade,Manual/Other,,,,,,
FHS2302_2025_26,33908,Course Grade,Manual/Other,,,,,,
FHS2303_2025_26,33907,Course Grade,Manual/Other,,,,,,
FHS2304_2025_26,35769,Course Grade,Manual/Other,,,,,,
FHS3301_2025_26,35637,Course Grade,Manual/Other,,,,,,
FHS3303_2025_26,34038,Course Grade,Manual/Other,,,,,,
FHS3303_2025_26,35326,FHS  3303 QUIZ,Tests & Quizzes,8777,16.0,2025-11-12 17:40:00,,,
FHS3306_2025_26,34045,Course Grade,Manual/Other,,,,,,
FHS3307_2025_26,34105,Course Grade,Manual/Other,,,,,,
FHS4002_2025_26,34292,Course Grade,Manual/Other,,,,,,
FHS400A_2025_26,34291,Course Grade,Manual/Other,,,,,,
FHS400B_2025_26,35600,Course Grade,Manual/Other,,,,,,
FHS4301_2025_26,35599,Course Grade,Manual/Other,,,,,,
FHS500A_2025_26,34414,Course Grade,Manual/Other,,,,,,
FHS500B_2025_26,35817,Course Grade,Manual/Other,,,,,,
FM603_2025_26,36568,Course Grade,Manual/Other,,,,,,
FRE1301_2025_26,33928,Course Grade,Manual/Other,,,,,,
FRE1302_2025_26,35884,Course Grade,Manual/Other,,,,,,
FRE2301_2025_26,34259,Course Grade,Manual/Other,,,,,,
FRE2302_2025_26,34262,Course Grade,Manual/Other,,,,,,
FRE2303_2025_26,34260,Course Grade,Manual/Other,,,,,,
FRE2304_2025_26,36443,Course Grade,Manual/Other,,,,,,
FRE2305_2025_26,36442,Course Grade,Manual/Other,,,,,,
FRE2306_2025_26,36441,Course Grade,Manual/Other,,,,,,
FRE3301_2025_26,34369,Course Grade,Manual/Other,,,,,,
FRE3302_2025_26,34370,Course Grade,Manual/Other,,,,,,
FRE3303_2025_26,34507,Course Grade,Manual/Other,,,,,,
FRE3304_2025_26,35876,Course Grade,Manual/Other,,,,,,
FRE3305_2025_26,35875,Course Grade,Manual/Other,,,,,,
FRE3306_2025_26,35874,Course Grade,Manual/Other,,,,,,
FRE4301_2025_26,34603,Course Grade,Manual/Other,,,,,,
FRE4302_2025_26,34604,Course Grade,Manual/Other,,,,,,
FRE4303_2025_26,34608,Course Grade,Manual/Other,,,,,,
FRE4304_2025_26,36318,Course Grade,Manual/Other,,,,,,
FRE4305_2025_26,36317,Course Grade,Manual/Other,,,,,,
FRE4306_2025_26,36316,Course Grade,Manual/Other,,,,,,
GEO3316_2025_26,36831,Course Grade,Manual/Other,,,,,,
GEO3340_2025_26,36348,Course Grade,Manual/Other,,,,,,
GEO3354_2025_26,35000,Course Grade,Manual/Other,,,,,,
GEO3355_2025_26,35003,Course Grade,Manual/Other,,,,,,
GEO3380_2025_26,36256,Course Grade,Manual/Other,,,,,,
GEO3386_2025_26,36255,Course Grade,Manual/Other,,,,,,
GEO3392_2025_26,34999,Course Grade,Manual/Other,,,,,,
GEO3475_2025_26,35004,Course Grade,Manual/Other,,,,,,
GEO3487_2025_26,35002,Course Grade,Manual/Other,,,,,,
GEO3556_2025_26,36257,Course Grade,Manual/Other,,,,,,
GEO3559_2025_26,36258,Course Grade,Manual/Other,,,,,,
GEO3561_2025_26,35001,Course Grade,Manual/Other,,,,,,
GES1301_2025_26,33875,Course Grade,Manual/Other,,,,,,
GES1302_2025_26,36397,Course Grade,Manual/Other,,,,,,
GES1311_2025_26,35845,Course Grade,Manual/Other,,,,,,
GES2301_2025_26,33956,Course Grade,Manual/Other,,,,,,
GES2302_2025_26,33947,Course Grade,Manual/Other,,,,,,
GES2303_2025_26,34391,Course Grade,Manual/Other,,,,,,
GES2313_2025_26,34207,Course Grade,Manual/Other,,,,,,
GES2323_2025_26,34209,Course Grade,Manual/Other,,,,,,
GES2334_2025_26,35966,Course Grade,Manual/Other,,,,,,
GES2395_2025_26,35965,Course Grade,Manual/Other,,,,,,
GES2397_2025_26,34211,Course Grade,Manual/Other,,,,,,
GES2414_2025_26,33946,Course Grade,Manual/Other,,,,,,
GES2535_2025_26,34210,Course Grade,Manual/Other,,,,,,
GES2556_2025_26,34208,Course Grade,Manual/Other,,,,,,
GES2559_2025_26,35964,Course Grade,Manual/Other,,,,,,
GES2568_2025_26,35963,Course Grade,Manual/Other,,,,,,
GES2575_2025_26,35962,Course Grade,Manual/Other,,,,,,
GES3316_2025_26,36264,Course Grade,Manual/Other,,,,,,
GES3331_2025_26,34275,Course Grade,Manual/Other,,,,,,
GES3332_2025_26,35879,Course Grade,Manual/Other,,,,,,
GES3333_2025_26,34276,Course Grade,Manual/Other,,,,,,
GES3334_2025_26,35878,Course Grade,Manual/Other,,,,,,
GES3340_2025_26,36263,Course Grade,Manual/Other,,,,,,
GES3354_2025_26,34581,Course Grade,Manual/Other,,,,,,
GES3355_2025_26,34584,Course Grade,Manual/Other,,,,,,
GES3380_2025_26,36262,Course Grade,Manual/Other,,,,,,
GES3386_2025_26,36261,Course Grade,Manual/Other,,,,,,
GES3392_2025_26,34277,Course Grade,Manual/Other,,,,,,
GES3393_2025_26,35877,Course Grade,Manual/Other,,,,,,
GES3475_2025_26,34585,Course Grade,Manual/Other,,,,,,
GES3487_2025_26,34583,Course Grade,Manual/Other,,,,,,
GES348_2025_26,34420,Course Grade,Manual/Other,,,,,,
GES3556_2025_26,36260,Course Grade,Manual/Other,,,,,,
GES3559_2025_26,36259,Course Grade,Manual/Other,,,,,,
GES3561_2025_26,34582,Course Grade,Manual/Other,,,,,,
GES4300_2025_26,36237,Course Grade,Manual/Other,,,,,,
GES4350_2025_26,36268,Course Grade,Manual/Other,,,,,,
GES4353_2025_26,36511,Course Grade,Manual/Other,,,,,,
GES4360_2025_26,34269,Course Grade,Manual/Other,,,,,,
GES4360_2025_26,35379,CLASS ACTIVITY,Manual/Other,,5.0,,,,
GES4360_2025_26,35380,CONCEPT REPORT,Manual/Other,,20.0,,,,
GES4360_2025_26,35381,POLICY BRIEF,Manual/Other,,15.0,,,,
GES4360_2025_26,35382,WTPD PRESENTATIONS,Manual/Other,,40.0,,,,
GES4360_2025_26,35383,FULL REPORT,Manual/Other,,20.0,,,,
GES4361_2025_26,36267,Course Grade,Manual/Other,,,,,,
GES4363_2025_26,34267,Course Grade,Manual/Other,,,,,,
GES4384_2025_26,34266,Course Grade,Manual/Other,,,,,,
GES4444_2025_26,36266,Course Grade,Manual/Other,,,,,,
GES4510_2025_26,34268,Course Grade,Manual/Other,,,,,,
GES4522_2025_26,34265,Course Grade,Manual/Other,,,,,,
GES4535_2025_26,36265,Course Grade,Manual/Other,,,,,,
GES4575_2025_26,35951,Course Grade,Manual/Other,,,,,,
GES4585_2025_26,34270,Course Grade,Manual/Other,,,,,,
GES4585_2025_26,35389,CLASS ACTIVITY,Manual/Other,,5.0,,,,
GES4585_2025_26,35390,Test 1,Manual/Other,,17.5,,,,
GES4585_2025_26,35391,Test 2,Manual/Other,,17.5,,,,
GES4585_2025_26,35392,Presentation,Manual/Other,,3.5,,,,
GES4585_2025_26,35393,FULL REPORT,Manual/Other,,4.0,,,,
GES4585_2025_26,35394,Participation,Manual/Other,,0.5,,,,
GES4585_2025_26,35397,Attendance,Manual/Other,,2.0,,,,
HCM2301_2025_26,36347,Course Grade,Manual/Other,,,,,,
HIS1301_2025_26,33923,Course Grade,Manual/Other,,,,,,
HIS1302_2025_26,35717,Course Grade,Manual/Other,,,,,,
HIS2301_2025_26,33958,Course Grade,Manual/Other,,,,,,
HIS2302_2025_26,36396,Course Grade,Manual/Other,,,,,,
HIS2303_2025_26,33957,Course Grade,Manual/Other,,,,,,
HIS2304_2025_26,36435,Course Grade,Manual/Other,,,,,,
HIS3301_2025_26,34479,Course Grade,Manual/Other,,,,,,
HIS3304_2025_26,34388,Course Grade,Manual/Other,,,,,,
HIS3305_2025_26,34386,Course Grade,Manual/Other,,,,,,
HIS3307_2025_26,35781,Course Grade,Manual/Other,,,,,,
HIS3309_2025_26,35780,Course Grade,Manual/Other,,,,,,
HIS4301_2025_26,34577,Course Grade,Manual/Other,,,,,,
HIS4302_2025_26,34576,Course Grade,Manual/Other,,,,,,
HIS4303_2025_26,34578,Course Grade,Manual/Other,,,,,,
HIS4305_2025_26,36295,Course Grade,Manual/Other,,,,,,
HIS6301_2025_26,35021,Course Grade,Manual/Other,,,,,,
HIS6302_2025_26,35019,Course Grade,Manual/Other,,,,,,
HIS6303_2025_26,35023,Course Grade,Manual/Other,,,,,,
HIS6304_2025_26,35024,Course Grade,Manual/Other,,,,,,
HIS6305_2025_26,35022,Course Grade,Manual/Other,,,,,,
HIS6306_2025_26,35020,Course Grade,Manual/Other,,,,,,
HIS6308_2025_26,36462,Course Grade,Manual/Other,,,,,,
HIS6309_2025_26,36461,Course Grade,Manual/Other,,,,,,
HIS6312_2025_26,36460,Course Grade,Manual/Other,,,,,,
HIS6315_2025_26,34753,Course Grade,Manual/Other,,,,,,
HRM2301_2025_26,35721,Course Grade,Manual/Other,,,,,,
HRM3301_2025_26,34129,Course Grade,Manual/Other,,,,,,
HRM3302_2025_26,34662,Course Grade,Manual/Other,,,,,,
HRM3303_2025_26,35923,Course Grade,Manual/Other,,,,,,
HRM3305_2025_26,35922,Course Grade,Manual/Other,,,,,,
HRM3306_2025_26,34663,Course Grade,Manual/Other,,,,,,
HRM4401_2025_26,34222,Course Grade,Manual/Other,,,,,,
HRM4403_2025_26,36243,Course Grade,Manual/Other,,,,,,
HRM4404_2025_26,34223,Course Grade,Manual/Other,,,,,,
HRM4405_2025_26,36242,Course Grade,Manual/Other,,,,,,
HRM4408_2025_26,34221,Course Grade,Manual/Other,,,,,,
HRM4409_2025_26,34225,Course Grade,Manual/Other,,,,,,
ICM6401_2025_26,35513,Course Grade,Manual/Other,,,,,,
ICM6511_2025_26,35514,Course Grade,Manual/Other,,,,,,
ICM6800_2025_26,35512,Course Grade,Manual/Other,,,,,,
IWM6201_2025_26,35509,Course Grade,Manual/Other,,,,,,
IWM6501_2025_26,35510,Course Grade,Manual/Other,,,,,,
IWM6601_2025_26,35800,Course Grade,Manual/Other,,,,,,
IWM6602_2025_26,35799,Course Grade,Manual/Other,,,,,,
IWM6700_2025_26,35798,Course Grade,Manual/Other,,,,,,
IWM6800_2025_26,35508,Course Grade,Manual/Other,,,,,,
JMS1110_2025_26,33966,Course Grade,Manual/Other,,,,,,
JMS1111_2025_26,33964,Course Grade,Manual/Other,,,,,,
JMS1112_2025_26,33963,Course Grade,Manual/Other,,,,,,
JMS1113_2025_26,33965,Course Grade,Manual/Other,,,,,,
JMS1114_2025_26,36099,Course Grade,Manual/Other,,,,,,
JMS1115_2025_26,36098,Course Grade,Manual/Other,,,,,,
JMS2110_2025_26,34008,Course Grade,Manual/Other,,,,,,
JMS2111_2025_26,34012,Course Grade,Manual/Other,,,,,,
JMS2112_2025_26,34011,Course Grade,Manual/Other,,,,,,
JMS2113_2025_26,34010,Course Grade,Manual/Other,,,,,,
JMS2114_2025_26,36414,Course Grade,Manual/Other,,,,,,
JMS2115_2025_26,36413,Course Grade,Manual/Other,,,,,,
JMS2116_2025_26,34009,Course Grade,Manual/Other,,,,,,
JMS2117_2025_26,36412,Course Grade,Manual/Other,,,,,,
JMS2118_2025_26,36411,Course Grade,Manual/Other,,,,,,
JMS2119_2025_26,36410,Course Grade,Manual/Other,,,,,,
JMS2120_2025_26,34839,Course Grade,Manual/Other,,,,,,
JMS2121_2025_26,36519,Course Grade,Manual/Other,,,,,,
JMS3110_2025_26,34436,Course Grade,Manual/Other,,,,,,
JMS3111_2025_26,34435,Course Grade,Manual/Other,,,,,,
JMS3112_2025_26,34438,Course Grade,Manual/Other,,,,,,
JMS3113_2025_26,34437,Course Grade,Manual/Other,,,,,,
JMS3114_2025_26,36399,Course Grade,Manual/Other,,,,,,
JMS3115_2025_26,36419,Course Grade,Manual/Other,,,,,,
JMS3116_2025_26,36418,Course Grade,Manual/Other,,,,,,
JMS3117_2025_26,36417,Course Grade,Manual/Other,,,,,,
JMS3118_2025_26,34439,Course Grade,Manual/Other,,,,,,
JMS3119_2025_26,34047,Course Grade,Manual/Other,,,,,,
JMS3121_2025_26,36416,Course Grade,Manual/Other,,,,,,
JMS4110_2025_26,34708,Course Grade,Manual/Other,,,,,,
JMS4111_2025_26,34711,Course Grade,Manual/Other,,,,,,
JMS4112_2025_26,34709,Course Grade,Manual/Other,,,,,,
JMS4113_2025_26,34710,Course Grade,Manual/Other,,,,,,
JMS4116_2025_26,34712,Course Grade,Manual/Other,,,,,,
L1301_2025_26,33887,Course Grade,Manual/Other,,,,,,
L1302_2025_26,35814,Course Grade,Manual/Other,,,,,,
L1302_2025_26,36783,L1302 SECOND PIECE OF WORK,Tests & Quizzes,8904,50.0,2026-04-17 12:00:00,,,
L1303_2025_26,33886,Course Grade,Manual/Other,,,,,,
L1304_2025_26,35813,Course Grade,Manual/Other,,,,,,
L1305_2025_26,33885,Course Grade,Manual/Other,,,,,,
L1305_2025_26,35339,Test 2,Tests & Quizzes,8787,50.0,2025-11-14 12:00:00,,,
L1305_2025_26,35418,Test 3,Tests & Quizzes,8793,45.0,2025-11-19 11:00:00,,,
L1305_2025_26,35467,Test 4,Tests & Quizzes,8796,50.0,2025-11-21 16:05:00,,,
L1306_2025_26,35812,Course Grade,Manual/Other,,,,,,
L2301_2025_26,33903,Course Grade,Manual/Other,,,,,,
L2301_2025_26,34932,L2301 Test 1 -16 September 2025,Tests & Quizzes,8690,75.0,2025-09-16 08:50:00,,,
L2302_2025_26,35811,Course Grade,Manual/Other,,,,,,
L2303_2025_26,33902,Course Grade,Manual/Other,,,,,,
L2304_2025_26,35810,Course Grade,Manual/Other,,,,,,
L2305_2025_26,33901,Course Grade,Manual/Other,,,,,,
L2306_2025_26,35809,Course Grade,Manual/Other,,,,,,
L2307_2025_26,33900,Course Grade,Manual/Other,,,,,,
L2308_2025_26,35808,Course Grade,Manual/Other,,,,,,
L2309_2025_26,33897,Course Grade,Manual/Other,,,,,,
L2310_2025_26,36073,Course Grade,Manual/Other,,,,,,
L2311_2025_26,33899,Course Grade,Manual/Other,,,,,,
L284_2025_26,35564,Course Grade,Manual/Other,,,,,,
L3301_2025_26,33896,Course Grade,Manual/Other,,,,,,
L3301_2025_26,34947,L3301 Test 1 - 17 September 2025,Tests & Quizzes,8695,77.0,2025-09-17 12:00:00,,,
L3302_2025_26,35913,Course Grade,Manual/Other,,,,,,
L3303_2025_26,33895,Course Grade,Manual/Other,,,,,,
L3304_2025_26,35912,Course Grade,Manual/Other,,,,,,
L3305_2025_26,33894,Course Grade,Manual/Other,,,,,,
L3306_2025_26,35911,Course Grade,Manual/Other,,,,,,
L3307_2025_26,33893,Course Grade,Manual/Other,,,,,,
L3308_2025_26,35910,Course Grade,Manual/Other,,,,,,
L3309_2025_26,33892,Course Grade,Manual/Other,,,,,,
L3310_2025_26,35909,Course Grade,Manual/Other,,,,,,
L3313_2025_26,33898,Course Grade,Manual/Other,,,,,,
L3407_2025_26,35928,Course Grade,Manual/Other,,,,,,
L3411_2025_26,33891,Course Grade,Manual/Other,,,,,,
L381_2025_26,35563,Course Grade,Manual/Other,,,,,,
L382_2025_26,35562,Course Grade,Manual/Other,,,,,,
L383_2025_26,34794,Course Grade,Manual/Other,,,,,,
L384_2025_26,35561,Course Grade,Manual/Other,,,,,,
L385_2025_26,35560,Course Grade,Manual/Other,,,,,,
L386_2025_26,35673,Course Grade,Manual/Other,,,,,,
L387_2025_26,34931,Course Grade,Manual/Other,,,,,,
L4301_2025_26,34307,Course Grade,Manual/Other,,,,,,
L4302_2025_26,36063,Course Grade,Manual/Other,,,,,,
L4303_2025_26,34312,Course Grade,Manual/Other,,,,,,
L4304_2025_26,36045,Course Grade,Manual/Other,,,,,,
L4305_2025_26,34311,Course Grade,Manual/Other,,,,,,
L4306_2025_26,36046,Course Grade,Manual/Other,,,,,,
L4307_2025_26,34309,Course Grade,Manual/Other,,,,,,
L4308_2025_26,36062,Course Grade,Manual/Other,,,,,,
L4310_2025_26,36121,Course Grade,Manual/Other,,,,,,
L4311_2025_26,34653,Course Grade,Manual/Other,,,,,,
L4313_2025_26,34652,Course Grade,Manual/Other,,,,,,
L4316_2025_26,36373,Course Grade,Manual/Other,,,,,,
L4317_2025_26,34651,Course Grade,Manual/Other,,,,,,
L4318_2025_26,34650,Course Grade,Manual/Other,,,,,,
L4319_2025_26,35986,Course Grade,Manual/Other,,,,,,
L4321_2025_26,36465,Course Grade,Manual/Other,,,,,,
L4402_2025_26,35983,Course Grade,Manual/Other,,,,,,
L4409_2025_26,34308,Course Grade,Manual/Other,,,,,,
L4410_2025_26,36061,Course Grade,Manual/Other,,,,,,
L481_2025_26,34860,Course Grade,Manual/Other,,,,,,
L482_2025_26,34859,Course Grade,Manual/Other,,,,,,
L483_2025_26,34858,Course Grade,Manual/Other,,,,,,
L484_2025_26,34857,Course Grade,Manual/Other,,,,,,
L485_2025_26,34856,Course Grade,Manual/Other,,,,,,
L5301_2025_26,33890,Course Grade,Manual/Other,,,,,,
L5302_2025_26,35982,Course Grade,Manual/Other,,,,,,
L5303_2025_26,34392,Course Grade,Manual/Other,,,,,,
L5304_2025_26,35981,Course Grade,Manual/Other,,,,,,
L5305_2025_26,34393,Course Grade,Manual/Other,,,,,,
L5306_2025_26,35980,Course Grade,Manual/Other,,,,,,
L5307_2025_26,34395,Course Grade,Manual/Other,,,,,,
L5308_2025_26,35979,Course Grade,Manual/Other,,,,,,
L5309A_2025_26,34394,Course Grade,Manual/Other,,,,,,
L5309B_2025_26,35978,Course Grade,Manual/Other,,,,,,
L5309_2025_26,34621,Course Grade,Manual/Other,,,,,,
L5310_2025_26,35984,Course Grade,Manual/Other,,,,,,
L5311_2025_26,34527,Course Grade,Manual/Other,,,,,,
L5313_2025_26,34310,Course Grade,Manual/Other,,,,,,
L5316_2025_26,35987,Course Grade,Manual/Other,,,,,,
L5317_2025_26,34351,Course Grade,Manual/Other,,,,,,
L5318_2025_26,34313,Course Grade,Manual/Other,,,,,,
L5319_2025_26,35985,Course Grade,Manual/Other,,,,,,
L5321_2025_26,36037,Course Grade,Manual/Other,,,,,,
L583_2025_26,35555,Course Grade,Manual/Other,,,,,,
L585_2025_26,35552,Course Grade,Manual/Other,,,,,,
L589_2025_26,34390,Course Grade,Manual/Other,,,,,,
L593_2025_26,34855,Course Grade,Manual/Other,,,,,,
L597_2025_26,34861,Course Grade,Manual/Other,,,,,,
LAW1000_2025_26,36765,Course Grade,Manual/Other,,,,,,
LAW1001_2025_26,36769,Course Grade,Manual/Other,,,,,,
LAW1002_2025_26,36768,Course Grade,Manual/Other,,,,,,
LAW1003_2025_26,36767,Course Grade,Manual/Other,,,,,,
LAW1004_2025_26,36766,Course Grade,Manual/Other,,,,,,
LAW7010_2025_26,36714,Course Grade,Manual/Other,,,,,,
LAW7011_2025_26,36712,Course Grade,Manual/Other,,,,,,
LAW7012_2025_26,36713,Course Grade,Manual/Other,,,,,,
LAW7013_2025_26,36719,Course Grade,Manual/Other,,,,,,
LAW7014_2025_26,36717,Course Grade,Manual/Other,,,,,,
LAW7015_2025_26,36715,Course Grade,Manual/Other,,,,,,
LAW7016_2025_26,36716,Course Grade,Manual/Other,,,,,,
LAW709_2025_26,36718,Course Grade,Manual/Other,,,,,,
LAW7400_2025_26,34756,Course Grade,Manual/Other,,,,,,
LAW7401_2025_26,34755,Course Grade,Manual/Other,,,,,,
LAW7403_2025_26,35554,Course Grade,Manual/Other,,,,,,
LAW7406_2025_26,35553,Course Grade,Manual/Other,,,,,,
LAW7407_2025_26,35556,Course Grade,Manual/Other,,,,,,
LAW7409_2025_26,34809,Course Grade,Manual/Other,,,,,,
LAW7413_2025_26,35551,Course Grade,Manual/Other,,,,,,
LAW7414_2025_26,34816,Course Grade,Manual/Other,,,,,,
LAW7415_2025_26,35550,Course Grade,Manual/Other,,,,,,
LAW7417_2025_26,34758,Course Grade,Manual/Other,,,,,,
LAW7435_2025_26,34757,Course Grade,Manual/Other,,,,,,
LAW7436_2025_26,34814,Course Grade,Manual/Other,,,,,,
LAW8000_2025_26,34911,Course Grade,Manual/Other,,,,,,
LAW833_2025_26,34885,Course Grade,Manual/Other,,,,,,
LCP0801_2025_26,36755,Course Grade,Manual/Other,,,,,,
LCP0802_2025_26,36764,Course Grade,Manual/Other,,,,,,
LCP0803_2025_26,36763,Course Grade,Manual/Other,,,,,,
LCP0804_2025_26,36762,Course Grade,Manual/Other,,,,,,
LCP0805_2025_26,36761,Course Grade,Manual/Other,,,,,,
LCP0806_2025_26,36760,Course Grade,Manual/Other,,,,,,
LCP0807_2025_26,36759,Course Grade,Manual/Other,,,,,,
LCP0808_2025_26,36758,Course Grade,Manual/Other,,,,,,
LCP0809_2025_26,36757,Course Grade,Manual/Other,,,,,,
LCP0810_2025_26,36756,Course Grade,Manual/Other,,,,,,
LD6000B_2025_26,36538,Course Grade,Manual/Other,,,,,,
LED3304_2025_26,34359,Course Grade,Manual/Other,,,,,,
LED3305_2025_26,36251,Course Grade,Manual/Other,,,,,,
LED3306_2025_26,34371,Course Grade,Manual/Other,,,,,,
LED3307_2025_26,35968,Course Grade,Manual/Other,,,,,,
LED3308_2025_26,34422,Course Grade,Manual/Other,,,,,,
LED3309_2025_26,36342,Course Grade,Manual/Other,,,,,,
LED3310_2025_26,34356,Course Grade,Manual/Other,,,,,,
LED3311_2025_26,36250,Course Grade,Manual/Other,,,,,,
LED4304_2025_26,34497,Course Grade,Manual/Other,,,,,,
LED4305_2025_26,34661,Course Grade,Manual/Other,,,,,,
LED4306_2025_26,34502,Course Grade,Manual/Other,,,,,,
LED4307_2025_26,34549,Course Grade,Manual/Other,,,,,,
LED4308_2025_26,36060,Course Grade,Manual/Other,,,,,,
LED4309_2025_26,35967,Course Grade,Manual/Other,,,,,,
LED4310_2025_26,36226,Course Grade,Manual/Other,,,,,,
LED4311_2025_26,36058,Course Grade,Manual/Other,,,,,,
LED526_2025_26,35272,Course Grade,Manual/Other,,,,,,
LED5301_2025_26,35288,Course Grade,Manual/Other,,,,,,
LED5302_2025_26,36646,Course Grade,Manual/Other,,,,,,
LED5305_2025_26,35289,Course Grade,Manual/Other,,,,,,
LED5306_2025_26,36645,Course Grade,Manual/Other,,,,,,
LED5307_2025_26,35511,Course Grade,Manual/Other,,,,,,
LED5308_2025_26,36644,Course Grade,Manual/Other,,,,,,
LED5310_2025_26,36696,Course Grade,Manual/Other,,,,,,
LED5314_2025_26,36643,Course Grade,Manual/Other,,,,,,
LED531_2025_26,35269,Course Grade,Manual/Other,,,,,,
LED591_2025_26,36516,Course Grade,Manual/Other,,,,,,
LED593_2025_26,36515,Course Grade,Manual/Other,,,,,,
LED6000_2025_26,35131,Course Grade,Manual/Other,,,,,,
LED601_2025_26,35190,Course Grade,Manual/Other,,,,,,
LED604_2025_26,35191,Course Grade,Manual/Other,,,,,,
LED6402_2025_26,35197,Course Grade,Manual/Other,,,,,,
LED6403_2025_26,36011,Course Grade,Manual/Other,,,,,,
LED6404_2025_26,35147,Course Grade,Manual/Other,,,,,,
LED6405_2025_26,35613,Course Grade,Manual/Other,,,,,,
LED6406_2025_26,36683,Course Grade,Manual/Other,,,,,,
LED6407_2025_26,36681,Course Grade,Manual/Other,,,,,,
LED690_2025_26,35111,Course Grade,Manual/Other,,,,,,
LED700_2025_26,35129,Course Grade,Manual/Other,,,,,,
LIS1301_2025_26,33974,Course Grade,Manual/Other,,,,,,
LIS1302_2025_26,33973,Course Grade,Manual/Other,,,,,,
LIS1303_2025_26,33972,Course Grade,Manual/Other,,,,,,
LIS1304_2025_26,35667,Course Grade,Manual/Other,,,,,,
LIS1305_2025_26,35666,Course Grade,Manual/Other,,,,,,
LIS1306_2025_26,35665,Course Grade,Manual/Other,,,,,,
LIS1307_2025_26,35664,Course Grade,Manual/Other,,,,,,
LIS1307_2025_26,36611,TEST ONE,Tests & Quizzes,8862,100.0,2026-03-06 20:00:00,,,
LIS1308_2025_26,33971,Course Grade,Manual/Other,,,,,,
LIS2301_2025_26,34160,Course Grade,Manual/Other,,,,,,
LIS2302_2025_26,34164,Course Grade,Manual/Other,,,,,,
LIS2303_2025_26,34162,Course Grade,Manual/Other,,,,,,
LIS2304_2025_26,34161,Course Grade,Manual/Other,,,,,,
LIS2305_2025_26,34163,Course Grade,Manual/Other,,,,,,
LIS2306_2025_26,36464,Course Grade,Manual/Other,,,,,,
LIS2307_2025_26,36430,Course Grade,Manual/Other,,,,,,
LIS2308_2025_26,36429,Course Grade,Manual/Other,,,,,,
LIS2309_2025_26,36428,Course Grade,Manual/Other,,,,,,
LIS2310_2025_26,36427,Course Grade,Manual/Other,,,,,,
LIS2311_2025_26,36426,Course Grade,Manual/Other,,,,,,
LIS2312_2025_26,36425,Course Grade,Manual/Other,,,,,,
LIS2313_2025_26,36459,Course Grade,Manual/Other,,,,,,
LIS2314_2025_26,34159,Course Grade,Manual/Other,,,,,,
LIS3301_2025_26,34514,Course Grade,Manual/Other,,,,,,
LIS3303_2025_26,34518,Course Grade,Manual/Other,,,,,,
LIS3304_2025_26,34515,Course Grade,Manual/Other,,,,,,
LIS3305_2025_26,34516,Course Grade,Manual/Other,,,,,,
LIS3306_2025_26,36405,Course Grade,Manual/Other,,,,,,
LIS3306_2025_26,36750,Test 1,Manual/Other,,100.0,2026-04-09 00:00:00,,634.0,Tests
LIS3306_2025_26,36751,Exercises,Manual/Other,,100.0,,,634.0,Tests
LIS3306_2025_26,36816,Test 2,Manual/Other,,100.0,2026-04-23 00:00:00,,634.0,Tests
LIS3306_2025_26,36817,Mini-Project,Manual/Other,,100.0,2026-04-26 00:00:00,,633.0,Mini-Project
LIS3306_2025_26,36818,Examination,Manual/Other,,100.0,,,635.0,Examination
LIS3307_2025_26,34513,Course Grade,Manual/Other,,,,,,
LIS3308_2025_26,34517,Course Grade,Manual/Other,,,,,,
LIS3309_2025_26,36404,Course Grade,Manual/Other,,,,,,
LIS3309_2025_26,36707,LIS3309 TEST ONE,Tests & Quizzes,8887,88.0,2026-04-01 17:00:00,,,
LIS3310_2025_26,36403,Course Grade,Manual/Other,,,,,,
LIS3311_2025_26,36402,Course Grade,Manual/Other,,,,,,
LIS3313_2025_26,36401,Course Grade,Manual/Other,,,,,,
LIS3314_2025_26,36400,Course Grade,Manual/Other,,,,,,
LIS4301_2025_26,34568,Course Grade,Manual/Other,,,,,,
LIS4302_2025_26,34569,Course Grade,Manual/Other,,,,,,
